id,obs_id,choice,chosen_alt,avail_car,avail_bus,avail_rail,avail_taxi,avail_cycling,avail_walking,car_travel_time_min,bus_ivt_time_min,rail_ivt_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,total_car_cost,bus_cost_total_per_leg,rail_cost_total_per_leg,taxi_cost,ovt_bus_min,ovt_rail_min,city,hh_size,purpose,income_perso,income_hh,age,education,female,british_origin,occ,n_car
87392,8921,1,car,1,1,0,1,0,1,7.75,6.0,0.0,7.75,13.06667,31.86667,0.4419109,1.5,0.0,5.152555,16.13333,0.0001,1,1,3.0,3,1,1,3,1,1,1.0,1
87437,8922,1,car,1,1,1,1,0,0,19.0,31.46667,20.9,19.0,45.38333,139.1,1.445225,7.6,18.7,10.60559,24.01667,19.83333,1,1,3.0,3,1,1,3,1,1,1.0,1
87480,8923,1,car,1,1,1,1,0,0,13.98333,26.6,24.63333,13.98333,51.15,126.85,1.181079,5.3,18.8,9.091164,27.05,39.5,1,1,4.0,3,1,1,3,1,1,1.0,1
87628,8924,6,walking,0,0,0,1,0,1,6.016667,0.0,0.0,6.016667,5.883333,20.86667,0.3372173,0.0,0.0,4.539208,0.0001,0.0001,1,1,4.0,3,1,1,3,1,1,1.0,1
87679,8925,6,walking,0,1,0,1,0,1,5.683333,4.716667,0.0,5.683333,8.45,22.35,0.3309285,1.5,0.0,4.504069,18.71667,0.0001,1,1,4.0,3,1,1,3,1,1,1.0,1
87782,8926,1,car,1,1,1,1,0,0,33.5,52.26667,35.38333,33.5,89.33333,281.3333,2.820859,8.0,21.5,17.91128,47.53333,45.08333,1,1,2.0,3,1,1,3,1,1,1.0,1
87816,8927,1,car,1,1,1,1,0,0,24.71667,42.73333,22.43333,24.71667,52.21667,187.9167,2.091206,4.6,19.5,13.86981,17.83333,74.5,1,1,3.0,3,1,1,3,1,1,1.0,1
86840,8928,6,walking,0,1,0,0,0,1,2.516667,4.0,0.0,2.516667,1.75,9.133333,0.1172024,1.5,0.0,3.354319,4.266667,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
87139,8929,6,walking,1,1,0,1,0,1,10.2,4.0,0.0,10.2,7.066667,21.65,0.4814511,1.5,0.0,5.38423,12.36667,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
87338,8930,6,walking,1,1,0,1,0,1,9.65,2.0,0.0,9.65,4.1,10.96667,0.5344397,1.5,0.0,4.94858,8.816667,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
87388,8931,2,bus,0,1,1,1,0,1,13.46667,11.75,4.0,13.46667,13.98333,38.56667,0.5937455,2.3,2.9,6.000115,6.0,16.2,1,2,1.0,2,1,1,3,1,0,1.0,0
87682,8932,4,taxi,1,1,0,1,0,1,5.566667,5.0,0.0,5.566667,7.8,22.46667,0.2583242,1.5,0.0,4.13423,17.21667,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
87804,8933,4,taxi,0,1,0,1,0,1,5.466667,4.5,0.0,5.466667,6.066667,21.53333,0.2575997,1.5,0.0,4.13954,14.45,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
87867,8934,4,taxi,0,1,1,1,0,0,9.95,5.7,10.0,9.95,11.21667,40.3,0.5499868,2.3,2.9,5.643061,20.31667,14.46667,1,2,1.0,2,1,1,3,1,0,1.0,0
88210,8935,6,walking,1,1,0,1,0,1,7.95,5.0,0.0,7.95,3.966667,12.0,6.074694,1.5,0.0,4.623592,8.283333,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
88421,8936,6,walking,0,1,1,1,0,1,11.21667,10.0,4.0,11.21667,13.01667,35.23333,0.5254467,2.3,2.9,5.537549,5.8,16.3,1,2,1.0,2,1,1,3,1,0,1.0,0
89375,8937,6,walking,0,1,0,0,0,1,3.416667,4.0,0.0,3.416667,4.766667,13.56667,0.1547487,1.5,0.0,3.543333,4.283333,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
90208,8938,6,walking,0,1,0,0,0,1,4.133333,5.0,0.0,4.133333,2.816667,13.85,0.1802272,1.5,0.0,3.707234,6.35,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
90207,8939,6,walking,0,1,0,0,0,1,4.2,4.0,0.0,4.2,5.683333,16.11667,0.1819587,1.5,0.0,3.711636,6.85,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
90206,8940,6,walking,0,1,0,1,0,1,11.3,7.0,0.0,11.3,5.666667,18.8,8.52551,1.5,0.0,5.527127,9.866667,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
90699,8941,6,walking,0,1,0,1,0,1,7.5,4.0,0.0,7.5,2.966667,13.23333,0.2951906,1.5,0.0,4.416032,5.733333,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
91152,8942,6,walking,0,1,0,0,0,1,4.0,4.0,0.0,4.0,2.733333,13.56667,0.1767047,1.5,0.0,3.681411,6.05,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
91196,8943,4,taxi,1,1,0,1,0,1,5.016667,6.0,0.0,5.016667,6.433333,18.93333,0.2464976,1.5,0.0,4.065699,13.6,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
91375,8944,6,walking,1,1,0,1,0,1,6.6,8.0,0.0,6.6,7.866667,21.35,0.321372,1.5,0.0,4.422005,7.583333,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
91547,8945,2,bus,0,1,0,1,0,1,5.15,6.85,6.85,5.15,6.95,20.2,0.2805326,1.5,1.5,4.209681,2.8,2.8,1,2,1.0,2,1,1,3,1,0,1.0,0
92142,8946,6,walking,0,1,0,0,0,1,4.033333,4.0,0.0,4.033333,5.7,16.16667,0.1827232,1.5,0.0,3.696984,6.9,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
92385,8947,6,walking,0,1,0,0,0,1,3.75,4.0,0.0,3.75,2.45,12.08333,0.1583684,1.5,0.0,3.592573,4.6,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
92522,8948,6,walking,0,1,0,0,0,1,3.55,5.0,0.0,3.55,4.85,13.88333,0.1600465,1.5,0.0,3.569156,4.616667,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
92784,8949,6,walking,0,1,0,0,0,1,4.15,4.0,0.0,4.15,2.8,13.81667,0.1798522,1.5,0.0,3.706997,6.3,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
92935,8950,6,walking,1,1,0,1,0,1,12.48333,17.0,0.0,12.48333,12.68333,31.86667,0.5312238,2.3,0.0,5.774357,10.05,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
93142,8951,6,walking,0,1,0,0,0,1,4.1,4.0,0.0,4.1,2.766667,13.65,0.1767613,1.5,0.0,3.695551,6.15,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
93358,8952,6,walking,1,1,0,1,0,1,6.533333,8.0,0.0,6.533333,6.466667,17.43333,0.2778098,1.5,0.0,4.255681,4.6,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
93467,8953,6,walking,0,1,0,0,0,1,3.933333,3.0,0.0,3.933333,2.75,13.61667,0.1764796,1.5,0.0,3.677009,6.1,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
93762,8954,6,walking,0,1,0,0,0,1,3.933333,4.0,0.0,3.933333,5.733333,16.06667,0.1802771,1.5,0.0,3.682358,6.783333,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
93823,8955,6,walking,0,1,0,0,0,1,4.066667,3.0,0.0,4.066667,2.833333,13.8,0.1785583,1.5,0.0,3.698455,6.3,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
93844,8956,6,walking,1,1,0,1,0,1,8.25,5.0,0.0,8.25,6.216667,18.58333,0.3363779,1.5,0.0,4.595992,9.3,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
93852,8957,6,walking,0,1,0,1,0,1,8.75,6.0,0.0,8.75,5.35,14.0,3.563802,1.5,0.0,4.49067,5.933333,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
93910,8958,6,walking,0,1,0,1,0,1,7.433333,1.0,0.0,7.433333,3.9,9.216667,0.2914566,1.5,0.0,4.392666,7.583333,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
94041,8959,6,walking,0,1,0,1,0,1,8.516667,3.0,0.0,8.516667,4.816667,14.58333,0.3689088,1.5,0.0,4.760448,9.466667,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
94134,8960,4,taxi,0,1,1,1,0,0,11.25,13.0,9.0,11.25,11.11667,39.86667,0.5404962,2.3,2.9,5.759292,11.85,14.86667,1,2,1.0,2,1,1,3,1,0,1.0,0
94214,8961,6,walking,1,1,0,1,0,1,8.116667,1.566667,0.0,8.116667,5.2,15.41667,0.4816171,1.5,0.0,4.766614,10.41667,0.0001,1,2,4.0,2,1,1,3,1,0,1.0,0
94237,8962,6,walking,0,0,0,1,0,1,10.53333,0.0,0.0,10.53333,3.183333,8.65,0.5214406,0.0,0.0,4.837814,0.0001,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
94236,8963,6,walking,0,1,0,1,0,1,10.43333,1.4,0.0,10.43333,4.133333,10.08333,0.67431,1.5,0.0,6.350499,6.083333,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
94367,8964,6,walking,1,1,0,1,0,1,7.166667,7.0,0.0,7.166667,6.466667,18.68333,0.7940745,1.5,0.0,4.398398,8.1,0.0001,1,2,3.0,2,1,1,3,1,0,1.0,0
94413,8965,2,bus,0,1,0,1,0,1,8.483333,8.0,7.0,8.483333,10.56667,29.96667,0.4861071,2.3,2.3,5.332265,4.35,5.933333,1,2,1.0,2,1,1,3,1,0,1.0,0
94497,8966,6,walking,0,1,0,0,0,1,4.05,6.0,0.0,4.05,5.7,16.13333,0.181424,1.5,0.0,3.697233,6.866667,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
94616,8967,6,walking,0,1,0,0,0,1,4.1,4.0,0.0,4.1,2.8,13.81667,0.1789462,1.5,0.0,3.702358,6.3,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
94984,8968,4,taxi,0,1,1,1,0,1,10.3,14.0,4.0,10.3,9.7,28.48333,0.5063637,2.3,2.9,5.597246,4.983333,20.35,1,2,1.0,2,1,1,3,1,0,1.0,0
95144,8969,6,walking,0,1,0,0,0,1,3.966667,5.0,0.0,3.966667,5.766667,16.56667,0.183318,1.5,0.0,3.695499,7.283333,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
95351,8970,6,walking,0,1,0,0,0,1,3.616667,5.0,0.0,3.616667,3.116667,13.66667,0.1883136,1.5,0.0,3.724782,4.616667,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
95421,8971,6,walking,0,1,0,0,0,1,4.15,5.0,0.0,4.15,5.7,16.15,0.1823302,1.5,0.0,3.707483,6.866667,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
95426,8972,6,walking,0,0,0,1,0,1,7.25,0.0,0.0,7.25,1.55,5.6,0.2718118,0.0,0.0,4.25523,0.0001,0.0001,1,2,2.0,2,1,1,3,1,0,1.0,0
95531,8973,6,walking,0,1,0,1,0,1,10.36667,6.0,0.0,10.36667,6.466667,15.71667,1.041259,1.5,0.0,5.125123,4.95,0.0001,1,2,3.0,2,1,1,3,1,0,1.0,0
95545,8974,6,walking,0,1,0,1,0,1,9.0,4.0,4.0,9.0,8.416667,16.98333,0.4027501,1.5,1.5,5.011783,6.15,6.15,1,2,2.0,2,1,1,3,1,0,1.0,0
95715,8975,6,walking,0,1,0,0,0,1,4.366667,4.0,0.0,4.366667,2.85,13.95,0.1814358,1.5,0.0,3.733582,6.433333,0.0001,1,2,1.0,2,1,1,3,1,0,1.0,0
87541,8976,6,walking,0,1,0,0,0,1,3.733333,3.0,0.0,3.733333,3.316667,9.2,4.498608,1.5,0.0,3.450339,4.1,0.0001,1,4,4.0,1,1,1,2,0,0,1.0,0
87799,8977,6,walking,0,1,0,1,0,1,7.2,1.0,0.0,7.2,5.016667,9.166667,0.3632471,1.5,0.0,4.709611,7.2,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
88889,8978,6,walking,0,1,0,0,0,1,4.95,1.0,0.0,4.95,3.783333,7.933333,0.1830084,1.5,0.0,3.703417,6.683333,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
89026,8979,6,walking,0,1,0,1,0,1,6.233333,1.0,0.0,6.233333,4.466667,12.31667,0.2895143,1.5,0.0,4.295438,9.65,0.0001,1,4,2.0,1,1,1,2,0,0,1.0,0
89105,8980,6,walking,0,0,0,1,0,1,8.283333,0.0,0.0,8.283333,2.033333,5.116667,0.5745462,0.0,0.0,4.681099,0.0001,0.0001,1,4,3.0,1,1,1,2,0,0,1.0,0
89364,8981,6,walking,0,1,0,0,0,1,4.6,3.0,0.0,4.6,4.233333,11.21667,0.1660602,1.5,0.0,3.641285,8.516667,0.0001,1,4,4.0,1,1,1,2,0,0,1.0,0
89393,8982,6,walking,0,1,0,1,0,1,6.416667,4.0,0.0,6.416667,4.266667,11.73333,0.2749268,1.5,0.0,4.227677,7.266667,0.0001,1,4,2.0,1,1,1,2,0,0,1.0,0
89495,8983,6,walking,0,0,0,1,0,1,6.533333,0.0,0.0,6.533333,4.216667,15.95,0.3279078,0.0,0.0,4.533816,0.0001,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
89692,8984,6,walking,0,1,0,1,0,1,9.383333,1.5,0.0,9.383333,2.683333,9.566667,4.508422,1.5,0.0,5.728421,6.65,0.0001,1,4,4.0,1,1,1,2,0,0,1.0,0
89754,8985,6,walking,0,0,0,1,0,1,5.8,0.0,0.0,5.8,2.983333,7.35,0.2370419,0.0,0.0,3.901893,0.0001,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
89758,8986,6,walking,0,1,0,0,0,1,3.666667,0.7,0.0,3.666667,3.433333,10.38333,0.1482301,1.5,0.0,3.501369,8.05,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
90217,8987,6,walking,0,1,0,1,0,1,5.3,2.0,0.0,5.3,3.75,7.583333,2.664387,1.5,0.0,3.706227,6.25,0.0001,1,4,4.0,1,1,1,2,0,0,1.0,0
90216,8988,6,walking,0,1,0,0,0,1,4.333333,1.0,0.0,4.333333,2.516667,8.65,0.28864,1.5,0.0,4.240241,7.783333,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
91222,8989,6,walking,0,1,0,1,0,1,5.116667,4.0,4.0,5.116667,7.416667,20.25,0.2987222,1.5,1.5,4.305459,6.233333,6.233333,1,4,4.0,1,1,1,2,0,0,1.0,0
91371,8990,6,walking,0,1,0,1,0,1,6.933333,9.0,0.0,6.933333,5.95,21.66667,0.3422934,1.5,0.0,4.538834,10.5,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
92777,8991,6,walking,0,1,0,0,0,1,3.316667,2.0,0.0,3.316667,2.55,7.583333,3.114161,1.5,0.0,3.382832,4.633333,0.0001,1,4,2.0,1,1,1,2,0,0,1.0,0
92842,8992,6,walking,0,1,0,0,0,1,4.7,1.0,0.0,4.7,3.783333,7.916667,0.2755824,1.5,0.0,4.178143,6.7,0.0001,1,4,1.0,1,1,1,2,0,0,1.0,0
94400,8993,6,walking,0,1,0,0,0,1,3.05,1.0,0.0,3.05,3.833333,8.833333,0.4483459,1.5,0.0,3.526658,8.266667,0.0001,1,4,3.0,1,1,1,2,0,0,1.0,0
94409,8994,4,taxi,0,1,0,1,0,1,5.783333,2.0,2.0,5.783333,7.316667,17.56667,0.2679873,1.5,1.5,4.14331,8.383333,8.383333,1,4,1.0,1,1,1,2,0,0,1.0,0
89090,8995,1,car,1,1,0,1,0,0,15.46667,13.71667,13.71667,15.46667,17.63333,60.46667,0.7135395,2.3,2.3,6.902398,8.366667,8.366667,1,1,3.0,3,2,1,3,1,1,1.0,0
89126,8996,6,walking,0,1,0,1,0,1,5.066667,0.85,0.0,5.066667,4.966667,13.36667,0.2118837,1.5,0.0,3.882159,12.78333,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
89319,8997,1,car,1,1,1,1,0,0,25.08333,47.06667,28.96667,25.08333,37.1,130.6167,1.3822,5.3,18.8,10.72294,15.06667,38.18333,1,1,2.0,3,2,1,3,1,1,1.0,0
89663,8998,1,car,1,1,1,1,0,0,17.01667,37.71667,18.95,17.01667,35.16667,123.5667,1.533965,5.3,17.2,10.78789,26.05,44.81667,1,1,4.0,3,2,1,3,1,1,1.0,0
89699,8999,4,taxi,0,1,0,1,0,0,14.75,31.76667,22.25,14.75,31.66667,80.98333,1.011212,4.6,4.6,8.105832,22.8,21.28333,1,1,1.0,3,2,1,3,1,1,1.0,0
89869,9000,6,walking,0,1,0,1,0,1,7.4,8.0,0.0,7.4,6.6,14.5,0.2967102,1.5,0.0,4.379525,3.1,0.0001,1,1,2.0,3,2,1,3,1,1,1.0,0
90232,9001,4,taxi,0,1,0,1,0,1,19.63333,9.0,0.0,19.63333,7.516667,23.35,1.838463,1.5,0.0,6.969656,8.9,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,0
90230,9002,4,taxi,0,1,0,1,0,0,12.61667,17.66667,14.0,12.61667,30.38333,77.6,0.9882841,2.3,2.3,7.907102,16.35,14.46667,1,1,1.0,3,2,1,3,1,1,1.0,0
90283,9003,1,car,1,1,0,1,0,0,14.11667,14.4,12.91667,14.11667,17.63333,63.33333,0.6777186,2.3,2.3,6.683305,17.31667,19.45,1,1,2.0,3,2,1,3,1,1,1.0,0
90569,9004,1,car,1,1,1,1,0,0,16.85,41.08333,18.95,16.85,35.1,123.2833,1.532441,4.6,17.2,10.76595,34.63333,44.53333,1,1,4.0,3,2,1,3,1,1,1.0,0
90644,9005,1,car,1,1,0,1,0,0,16.55,20.28333,14.78333,16.55,29.43333,86.06667,1.009969,4.6,4.6,8.26991,32.08333,33.6,1,1,3.0,3,2,1,3,1,1,1.0,0
90779,9006,1,car,1,1,0,1,0,0,12.41667,14.05,13.15,12.41667,17.35,61.91667,0.6648708,2.3,2.3,6.453137,12.43333,13.98333,1,1,2.0,3,2,1,3,1,1,1.0,0
91103,9007,2,bus,0,1,1,1,0,0,17.66667,31.08333,14.95,17.66667,31.48333,105.35,1.504982,2.3,12.0,10.06631,10.2,33.91667,1,1,4.0,3,2,1,3,1,1,1.0,0
91552,9008,6,walking,0,1,0,0,0,1,4.983333,1.516667,0.0,4.983333,2.733333,8.65,4.299444,1.5,0.0,3.564849,6.483333,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,0
91550,9009,6,walking,0,0,0,1,0,1,8.466667,0.0,0.0,8.466667,2.516667,5.733333,1.482413,0.0,0.0,4.102775,0.0001,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,0
91575,9010,2,bus,0,1,1,1,0,0,16.13333,14.75,11.06667,16.13333,25.96667,66.65,0.8820698,2.3,12.0,7.577571,12.11667,25.66667,1,1,1.0,3,2,1,3,1,1,1.0,0
92023,9011,6,walking,0,1,0,0,0,1,4.183333,2.666667,0.0,4.183333,5.133333,16.53333,0.2229399,1.5,0.0,3.884978,9.683333,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,0
92032,9012,6,walking,0,1,0,0,0,1,3.55,2.033333,0.0,3.55,6.75,18.61667,0.2148697,1.5,0.0,3.832217,11.05,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
92108,9013,1,car,1,1,0,1,0,0,13.46667,14.4,12.91667,13.46667,17.35,61.91667,0.6648708,2.3,2.3,6.560762,15.9,18.03333,1,1,2.0,3,2,1,3,1,1,1.0,0
92193,9014,6,walking,0,1,0,0,0,1,4.783333,4.0,0.0,4.783333,4.916667,15.25,0.1991352,1.5,0.0,3.793309,6.816667,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,0
92202,9015,6,walking,0,1,0,0,0,1,4.716667,1.5,0.0,4.716667,4.533333,14.73333,0.1943476,1.5,0.0,3.776264,10.65,0.0001,1,1,2.0,3,2,1,3,1,1,1.0,0
92489,9016,1,car,1,1,0,1,0,0,13.5,16.91667,12.91667,13.5,17.5,63.2,0.6707904,2.3,2.3,6.614262,11.38333,19.3,1,1,2.0,3,2,1,3,1,1,1.0,0
92825,9017,1,car,1,1,1,1,0,0,16.96667,41.08333,18.95,16.96667,35.01667,123.1167,1.528144,4.6,17.2,10.757,34.46667,44.36667,1,1,4.0,3,2,1,3,1,1,1.0,0
92824,9018,1,car,1,1,0,1,0,0,14.76667,28.0,18.56667,14.76667,28.86667,84.56667,0.9791367,4.6,4.6,8.027795,28.81667,36.38333,1,1,3.0,3,2,1,3,1,1,1.0,0
92837,9019,6,walking,0,1,0,0,0,1,4.7,0.6166667,0.0,4.7,4.333333,12.06667,0.1927033,1.5,0.0,3.758996,11.46667,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
92916,9020,1,car,1,1,0,1,0,0,13.3,14.4,7.933333,13.3,17.35,61.91667,0.661326,2.3,2.3,6.543678,15.9,29.13333,1,1,2.0,3,2,1,3,1,1,1.0,0
93157,9021,1,car,1,1,1,1,0,0,29.48333,67.06667,47.45,29.48333,76.21667,239.7667,2.570187,5.7,19.5,16.65933,24.73333,34.91667,1,1,4.0,3,2,1,3,1,1,1.0,0
93252,9022,1,car,1,1,0,1,0,1,5.583333,7.6,0.0,5.583333,10.75,29.95,0.354022,2.3,0.0,4.580371,8.35,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,0
93356,9023,2,bus,0,1,0,1,0,0,10.55,9.6,13.08333,10.55,20.55,63.31667,1.427629,2.3,2.3,6.319181,9.183333,12.65,1,1,4.0,3,2,1,3,1,1,1.0,0
93366,9024,2,bus,0,1,0,1,0,1,7.15,10.0,0.0,7.15,9.516667,26.13333,0.3260926,2.3,0.0,4.511445,4.016667,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,0
93380,9025,2,bus,0,1,0,1,0,0,13.08333,9.266667,8.516667,13.08333,15.53333,47.98333,0.5840842,2.3,2.3,5.977843,20.68333,21.23333,1,1,3.0,3,2,1,3,1,1,1.0,0
93389,9026,6,walking,0,1,0,0,0,1,4.966667,0.9833333,0.0,4.966667,4.983333,13.31667,0.211753,1.5,0.0,3.87434,12.71667,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
93587,9027,6,walking,0,1,0,0,0,1,4.766667,0.8166667,0.0,4.766667,4.333333,12.06667,0.19104,1.5,0.0,3.76437,11.46667,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
93654,9028,2,bus,0,1,0,1,0,0,13.16667,12.0,10.15,13.16667,26.55,66.41667,0.841073,2.3,2.3,7.189853,16.18333,13.78333,1,1,1.0,3,2,1,3,1,1,1.0,0
93939,9029,1,car,1,1,1,1,0,0,17.56667,23.26667,11.86667,17.56667,31.61667,106.3167,9.413296,3.0,12.0,10.12656,9.133333,17.4,1,1,4.0,3,2,1,3,1,1,1.0,0
93988,9030,6,walking,0,0,0,1,0,1,6.766667,0.0,0.0,6.766667,3.883333,8.216667,3.597021,0.0,0.0,4.287378,0.0001,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,0
93997,9031,4,taxi,0,1,0,1,0,0,8.95,14.26667,11.16667,8.95,25.85,64.86667,0.7138631,2.3,2.3,6.338983,21.78333,26.18333,1,1,1.0,3,2,1,3,1,1,1.0,0
94423,9032,1,car,1,1,0,1,0,0,14.55,22.9,16.88333,14.55,27.46667,85.65,1.014869,4.6,4.6,8.187931,30.58333,37.75,1,1,4.0,3,2,1,3,1,1,1.0,0
94479,9033,1,car,1,1,0,1,0,0,13.5,17.23333,7.933333,13.5,17.33333,61.88333,0.6588898,3.8,2.3,6.552995,16.7,29.08333,1,1,2.0,3,2,1,3,1,1,1.0,0
94645,9034,1,car,1,1,0,1,0,0,11.8,3.433333,0.0,11.8,10.28333,38.63333,0.4858175,1.5,0.0,5.653746,24.43333,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,0
94743,9035,1,car,1,1,0,1,0,0,13.51667,6.516667,0.0,13.51667,13.81667,44.1,0.665505,2.3,0.0,6.466692,30.91667,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,0
94742,9036,6,walking,0,1,0,1,0,1,5.216667,1.033333,0.0,5.216667,5.366667,14.36667,0.2266636,1.5,0.0,3.954425,13.76667,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
94741,9037,1,car,1,1,0,1,0,0,14.23333,17.23333,6.066667,14.23333,17.41667,62.88333,0.6670981,3.8,2.3,6.651015,17.71667,33.78333,1,1,2.0,3,2,1,3,1,1,1.0,0
94836,9038,6,walking,0,1,0,0,0,1,4.833333,2.85,2.85,4.833333,4.916667,15.2,0.1981876,1.5,1.5,3.799406,6.766667,6.766667,1,1,3.0,3,2,1,3,1,1,1.0,0
94835,9039,6,walking,0,1,0,0,0,1,4.75,0.75,0.0,4.75,4.533333,14.68333,0.1907235,1.5,0.0,3.768011,13.98333,0.0001,1,1,2.0,3,2,1,3,1,1,1.0,0
95018,9040,1,car,1,1,1,1,0,0,16.95,37.71667,18.95,16.95,35.11667,123.2667,1.52349,5.3,17.2,10.77279,25.76667,44.53333,1,1,4.0,3,2,1,3,1,1,1.0,0
95107,9041,2,bus,0,1,0,1,0,0,11.05,12.61667,10.45,11.05,19.58333,61.91667,0.6614437,2.3,2.3,6.303328,10.96667,15.05,1,1,2.0,3,2,1,3,1,1,1.0,0
95342,9042,1,car,1,0,0,1,0,1,5.283333,0.0,0.0,5.283333,3.25,12.88333,0.2263164,0.0,0.0,3.922845,0.0001,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,0
95348,9043,6,walking,0,1,0,0,0,1,4.883333,0.7,0.0,4.883333,4.983333,13.33333,0.2112713,1.5,0.0,3.864826,12.75,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
95398,9044,1,car,1,1,0,1,0,0,13.95,17.23333,10.06667,13.95,17.33333,61.9,0.6529345,3.8,2.3,6.599606,15.75,24.23333,1,1,2.0,3,2,1,3,1,1,1.0,0
95585,9045,6,walking,0,1,0,1,0,1,9.883333,2.183333,0.0,9.883333,5.516667,14.28333,6.197721,1.5,0.0,4.9759,4.5,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,0
95660,9046,6,walking,0,1,0,0,0,1,4.833333,1.666667,0.0,4.833333,4.633333,13.25,0.2017688,1.5,0.0,3.753213,8.966667,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,0
89033,9047,1,car,1,1,1,1,1,0,9.333333,15.08333,3.0,9.333333,12.85,49.36667,0.5449965,2.3,2.9,5.729131,7.716667,24.68333,1,4,4.0,5,2,2,1,1,1,1.0,2
90117,9048,1,car,1,1,0,1,1,1,5.8,3.0,0.0,5.8,7.883333,23.4,0.2549057,1.5,0.0,4.179542,14.75,0.0001,1,4,3.0,5,2,2,1,1,1,1.0,2
90461,9049,1,car,1,1,0,1,1,1,5.55,3.0,3.0,5.55,6.2,16.76667,0.2295161,1.5,1.5,3.982757,8.05,8.05,1,4,3.0,5,2,2,1,1,1,1.0,2
91451,9050,3,rail,0,1,1,1,0,0,38.1,45.13333,14.0,38.1,64.73333,184.4333,2.226408,5.7,8.5,14.60705,10.1,6.833333,1,4,4.0,5,2,2,1,1,1,1.0,2
91450,9051,6,walking,0,1,0,1,0,1,7.6,1.05,0.0,7.6,1.383333,6.1,1.7983,1.5,0.0,4.186561,5.166667,0.0001,1,4,4.0,5,2,2,1,1,1,1.0,2
91696,9052,3,rail,0,1,1,1,0,0,28.68333,46.0,11.0,28.68333,77.61667,204.4,2.293282,3.4,8.5,14.80884,19.4,25.03333,1,4,1.0,5,2,2,1,1,1,1.0,2
